id,domain,prompt,Gemma-2-27b-it,Llama-3.2-1B-Instruct
61,mmlu_global_facts,"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,",True,False
62,mmlu_global_facts,The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,False,False
63,mmlu_global_facts,The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,False,True
64,mmlu_global_facts,"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?",False,False
65,mmlu_global_facts,"In 2017, about how many people died from terrorism globally?",False,True
66,mmlu_global_facts,In 1935 roughly how many Americans were in favor of Social Security act?,True,False
67,mmlu_global_facts,Which of the following countries emitted the most CO2 per capita in 2017?,True,False
68,mmlu_global_facts,"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",False,True
69,mmlu_global_facts,"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",False,False
70,mmlu_global_facts,The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,True,False
71,mmlu_global_facts,"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",False,False
72,mmlu_global_facts,"As of 2015, the global fertility rate was about",True,True
73,mmlu_global_facts,What is the median international income as of 2020?,True,False
74,mmlu_global_facts,Before being reelected for a third term as president how many Americans approved of running a third time?,False,True
75,mmlu_global_facts,"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",True,False
76,mmlu_global_facts,Public spending on education in the world is about what percentage of global GDP as of 2017?,True,True
77,mmlu_global_facts,"As of 2013, which of the following countries had the highest per capita rate of homelessness?",True,False
78,mmlu_global_facts,"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",False,False
79,mmlu_global_facts,"As of 2015, about what percentage of the world’s land area is forested?",False,False
80,mmlu_global_facts,The greatest population growth rate has taken place,False,False
81,mmlu_global_facts,The global HIV/AIDS death rate is highest for which of these age groups?,False,True
82,mmlu_global_facts,"As of 2015, agriculture made up about what percentage of total US GDP?",True,False
83,mmlu_global_facts,"As of 2017, what percentage of Indians live in urban areas?",False,False
84,mmlu_global_facts,"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?",True,False
85,mmlu_global_facts,"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",False,False
86,mmlu_global_facts,"As of 2013, share of people in the United States who think political parties are corrupt is",False,True
87,mmlu_global_facts,Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,False,False
88,mmlu_global_facts,"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?",False,False
89,mmlu_global_facts,In 1943 how many Americans believed in the Holocaust?,False,False
90,mmlu_global_facts,Which of the following countries emitted the most CO2 in 2017?,False,False
91,mmlu_global_facts,"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.",False,True
92,mmlu_global_facts,"As of 2013, share of people in the India who think political parties are corrupt is",False,False
93,mmlu_global_facts,"As of 2019, about what percentage of French people say God plays an important role in their life?",False,False
94,mmlu_global_facts,"As of 2017, the share of GDP spent on the military by the United States is about",False,True
95,mmlu_global_facts,"As of 2017, the share of global deaths by suicide is about",False,True
96,mmlu_global_facts,Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,True,True
97,mmlu_global_facts,Which of the following mental disorders is most prevalent in the world?,True,False
98,mmlu_global_facts,"As of 2017, how many people in the world have some access to electricity?",False,True
99,mmlu_global_facts,Before Nixon resigned how many believed he should be removed from office?,False,False
