id,domain,prompt,Gemma-2-27b-it,Llama-3.2-1B-Instruct
56,mmlu_miscellaneous,In traditional English puppet shows who is married to the character Punch?,False,False
57,mmlu_miscellaneous,In what sport do athletes compete for the Walker Cup?,True,True
58,mmlu_miscellaneous,A pita is a type of what?,True,True
59,mmlu_miscellaneous,What is the oldest permanent European settlement in the United States?,False,False
60,mmlu_miscellaneous,"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",True,True
61,mmlu_miscellaneous,In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,False,False
62,mmlu_miscellaneous,Which of the following is not a flavor of Ben & Jerry's Ice Cream?,False,False
63,mmlu_miscellaneous,Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,True,True
64,mmlu_miscellaneous,How much energy do Americans waste each year by throwing out the unused ice in their drinks?,False,False
65,mmlu_miscellaneous,Who wrote 'A Tale of Two Cities'?,True,True
66,mmlu_miscellaneous,What is your astrological sign if you were born on Halloween?,True,True
67,mmlu_miscellaneous,In an adult human how long is the large intestine?,False,False
68,mmlu_miscellaneous,The purpose of an amicus curiae brief is to,True,True
69,mmlu_miscellaneous,What are the names of the two primary M&M's spokes-candies?,False,False
70,mmlu_miscellaneous,The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,True,True
71,mmlu_miscellaneous,In bowling how many pins must you knock down to get a strike?,True,True
72,mmlu_miscellaneous,Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,True,True
73,mmlu_miscellaneous,What kind of item is a ginsu?,True,False
74,mmlu_miscellaneous,Which of these words is a synonym for 'perambulate'?,True,True
75,mmlu_miscellaneous,"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",True,True
76,mmlu_miscellaneous,What's the third letter of the Greek alphabet?,False,True
77,mmlu_miscellaneous,"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",False,True
78,mmlu_miscellaneous,Before he went into coaching Phil Jackson played for which of the following NBA teams?,False,False
79,mmlu_miscellaneous,Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,True,True
80,mmlu_miscellaneous,People are supposed to drive on the left-hand side of the road in which country?,True,True
81,mmlu_miscellaneous,In the famous ballet 'The Nutcracker' who does the hero defeat?,True,True
82,mmlu_miscellaneous,An airplane's black box is usually what color?,False,False
83,mmlu_miscellaneous,Which of these sentences is written in the subjunctive?,False,False
84,mmlu_miscellaneous,Which of the following terms refers to the process of using thick applications of paint?,True,True
85,mmlu_miscellaneous,What was Richard Nixon's middle name?,True,True
86,mmlu_miscellaneous,In what country did Pokemon originate?,True,True
87,mmlu_miscellaneous,What important food crop is grown in fields called paddies?,True,True
88,mmlu_miscellaneous,A triad on a color wheel can be described as,False,False
89,mmlu_miscellaneous,Which of these famous baseball figures was once acquitted at court-martial for insubordination?,False,False
90,mmlu_miscellaneous,Which of the following best describes an effect of the green revolution in the 1960s?,False,True
91,mmlu_miscellaneous,In what forest did Robin Hood live?,True,True
92,mmlu_miscellaneous,If a piece of music is in 'common time' how many quarter notes are there per measure?,True,True
93,mmlu_miscellaneous,Which of these countries does not participate in NAFTA?,True,True
94,mmlu_miscellaneous,President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,True,True
95,mmlu_miscellaneous,Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,False,True
96,mmlu_miscellaneous,In 1978 who became the youngest jockey ever to win horse racing's triple crown?,True,False
97,mmlu_miscellaneous,What does the Latin phrase 'e pluribus unum' mean?,True,True
98,mmlu_miscellaneous,In the United States what is the first day of spring?,True,False
99,mmlu_miscellaneous,Which of the following is an example of a concurrent power?,False,False
100,mmlu_miscellaneous,Which of these animals shares its name with a luxury car?,True,False
101,mmlu_miscellaneous,Who were the Know-Nothings?,True,True
102,mmlu_miscellaneous,Which of the following poses the greatest safety risk while being heated in a school laboratory?,True,True
103,mmlu_miscellaneous,Who is the star of the TV show 'Everybody Loves Raymond'?,True,True
104,mmlu_miscellaneous,In what sport do you find 'steel cage' matches?,True,False
105,mmlu_miscellaneous,Which of the following best helps explain why volcanoes tend to form along subduction zones?,True,True
106,mmlu_miscellaneous,How many sides does a rhombus have?,True,False
107,mmlu_miscellaneous,Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,True,True
108,mmlu_miscellaneous,From whom does the Lutheran Church get its name?,True,True
109,mmlu_miscellaneous,What is the only metal that is a liquid at normal atmospheric pressure and temperature?,True,True
110,mmlu_miscellaneous,"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",True,True
111,mmlu_miscellaneous,"When the production of a good generates negative externalities, the private market will",True,False
112,mmlu_miscellaneous,Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,False,False
113,mmlu_miscellaneous,Which fast food chain used the advertising slogan 'Where's the beef?',True,True
114,mmlu_miscellaneous,What city is known as 'the rubber capital of the world'?,True,False
115,mmlu_miscellaneous,What was the first American college to become coeducational?,True,True
116,mmlu_miscellaneous,What color is Uncle Sam's goatee?,False,False
117,mmlu_miscellaneous,According to a famous line from the existentialist play 'No Exit' what is hell?,False,False
118,mmlu_miscellaneous,"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",True,True
119,mmlu_miscellaneous,What is the 7-Eleven company's trademarked name for its super-large sodas?,True,True
120,mmlu_miscellaneous,The sport of judo comes from what Asian country?,True,True
121,mmlu_miscellaneous,The demand for which of the following products is likely to be the most elastic?,False,False
122,mmlu_miscellaneous,What country is the rock group U2 from?,True,True
123,mmlu_miscellaneous,Elephant tusks are made of what material?,True,True
124,mmlu_miscellaneous,What city did the Beatles originally call home?,True,True
125,mmlu_miscellaneous,Which of these is not one of the three branches of the US government?,True,True
126,mmlu_miscellaneous,In British currency how many pence make a pound?,False,True
127,mmlu_miscellaneous,How are actors Charlie Sheen and Emilio Estevez related?,False,True
128,mmlu_miscellaneous,Which of the following requires the use of at least two needles?,False,False
129,mmlu_miscellaneous,In 1909 Frederick Cook claimed to be the first explorer to reach what location?,True,False
130,mmlu_miscellaneous,A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,True,False
131,mmlu_miscellaneous,How many stars are on the American flag?,False,True
132,mmlu_miscellaneous,Who was the English king at the time of the American Revolution?,True,True
133,mmlu_miscellaneous,Which of these animals lays eggs?,True,False
134,mmlu_miscellaneous,"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",False,True
135,mmlu_miscellaneous,"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?",False,False
136,mmlu_miscellaneous,Which of these is not a breed of cat?,True,False
137,mmlu_miscellaneous,Approximately how many movies are watched in homes in the United States in one year?,False,False
138,mmlu_miscellaneous,Which of these is not found in a Snickers candy bar?,True,False
139,mmlu_miscellaneous,In the children's game what color is 'Rover'?,False,True
140,mmlu_miscellaneous,Which of the following breakfast cereals is shaped like the letter O?,False,True
141,mmlu_miscellaneous,"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",False,False
142,mmlu_miscellaneous,Which character on the TV show 'Friends' is a chef?,True,False
143,mmlu_miscellaneous,"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",True,True
144,mmlu_miscellaneous,The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,True,True
145,mmlu_miscellaneous,What is your hallux?,True,True
146,mmlu_miscellaneous,What metal device is used by police to immobilize the wheels of repeat parking offenders?,True,False
147,mmlu_miscellaneous,What disease is sometimes referred to as the 'royaldisease'?,False,False
148,mmlu_miscellaneous,Which of the following statements accurately describes a JPEG compressed digital photograph?,True,False
149,mmlu_miscellaneous,What do herpetologists study?,True,True
150,mmlu_miscellaneous,Which of these is a virus?,True,True
151,mmlu_miscellaneous,What new token was recently added to the Monopoly board game?,False,True
152,mmlu_miscellaneous,What is considered the proper way to address a duke?,True,True
153,mmlu_miscellaneous,Which of the following is about the Watergate scandal?,True,True
154,mmlu_miscellaneous,What causes the disease toxoplasmosis?,True,True
155,mmlu_miscellaneous,Which of these rock guitarists designed a colorful line of men's neckties?,True,False
156,mmlu_miscellaneous,In mobster lingo if you 'sing like a canary' what are you doing?,True,False
157,mmlu_miscellaneous,Where did Lewis and Clark begin their famous expedition in 1804?,True,True
158,mmlu_miscellaneous,According to a popular slogan what state should people not 'mess with'?,True,False
159,mmlu_miscellaneous,Each year in pro baseball the player voted as the best fielder at his position wins what?,True,True
160,mmlu_miscellaneous,"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?",True,True
161,mmlu_miscellaneous,Who was the first US president to resign from that office?,False,False
162,mmlu_miscellaneous,How much kale would be needed to provide enough calories for a person for an entire year?,True,False
163,mmlu_miscellaneous,How long has the average United States citizen spent as president?,False,True
164,mmlu_miscellaneous,What is the proletariat?,True,True
165,mmlu_miscellaneous,According to the proverb necessity is the mother of what?,True,False
166,mmlu_miscellaneous,What rank entitles a general in the US Army to wear three stars?,False,False
167,mmlu_miscellaneous,What is another way of writing-'six feet'?,True,True
168,mmlu_miscellaneous,"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",True,True
169,mmlu_miscellaneous,What part of the world was once known as Cathay?,True,True
170,mmlu_miscellaneous,What is a shaddock?,False,False
171,mmlu_miscellaneous,How many innings are there in a regular Major League Baseball game?,True,False
172,mmlu_miscellaneous,"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",False,False
173,mmlu_miscellaneous,"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",False,False
174,mmlu_miscellaneous,What was the average life expectancy of white males born in the U.S. just before the Civil War?,False,False
175,mmlu_miscellaneous,"What does the Yiddish word""'meshuga' mean?",True,True
176,mmlu_miscellaneous,What is the last letter of the Greek alphabet?,True,True
177,mmlu_miscellaneous,An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,False,True
178,mmlu_miscellaneous,When FDR carried states in the presidential election of 1932 how many states did he not carry?,True,False
179,mmlu_miscellaneous,Which of these is a member of the cucumber family?,False,False
180,mmlu_miscellaneous,"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",True,True
181,mmlu_miscellaneous,Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,False,False
182,mmlu_miscellaneous,"Simple accompaniments, light texture and smooth melodies are qualities of",True,True
183,mmlu_miscellaneous,Which of the following is true about a monopoly?,False,False
184,mmlu_miscellaneous,Which of these names has never belonged to a Pope?,False,False
185,mmlu_miscellaneous,Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,True,True
186,mmlu_miscellaneous,"Which of these is typically not ""used as a spice?",True,True
187,mmlu_miscellaneous,Who is the patron saint of animals?,False,True
188,mmlu_miscellaneous,The dissolved salts in Earth's oceans are principally derived from,False,False
189,mmlu_miscellaneous,What is the baseball term for a batter who substitutes for another batter?,True,True
190,mmlu_miscellaneous,In 1960 Nazi official Adolph Eichmann was finally captured in what country?,False,False
191,mmlu_miscellaneous,What is the square root of 81 squared?,False,False
192,mmlu_miscellaneous,Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,True,False
193,mmlu_miscellaneous,What letters are on the '3' button of a touch-tone telephone?,False,False
194,mmlu_miscellaneous,"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",False,True
195,mmlu_miscellaneous,When born a Dalmatian puppy is always?,False,False
196,mmlu_miscellaneous,Which of these countries is not in Europe?,True,True
197,mmlu_miscellaneous,What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,True,True
198,mmlu_miscellaneous,Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,True,False
199,mmlu_miscellaneous,What are fans of the TV show 'Mystery Science Theater 3000' known as?,True,True
200,mmlu_miscellaneous,What automobile company makes the Sonata?,True,False
201,mmlu_miscellaneous,Force equals mass times what?,False,False
202,mmlu_miscellaneous,To create a tapestry one must traditionally engage in what activity?,True,True
203,mmlu_miscellaneous,What element do organic compounds contain?,True,False
204,mmlu_miscellaneous,What is the technical term for someone who studies fish?,True,True
205,mmlu_miscellaneous,A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,True,True
206,mmlu_miscellaneous,When it comes to measuring horses how long is a 'hand'?,True,False
207,mmlu_miscellaneous,What is the (approximate) value of lemon juice on the pH scale?,False,True
208,mmlu_miscellaneous,Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,True,False
209,mmlu_miscellaneous,Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,False,False
210,mmlu_miscellaneous,Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,True,False
211,mmlu_miscellaneous,Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,False,False
212,mmlu_miscellaneous,Which of these is another name for a golf course?,False,True
213,mmlu_miscellaneous,"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?",True,True
214,mmlu_miscellaneous,Who was not one of the Cartwright sons on the TV series 'Bonanza'?,False,False
215,mmlu_miscellaneous,How long is a single term in the US Senate?,False,False
216,mmlu_miscellaneous,On what body part should you wear a babushka?,True,True
217,mmlu_miscellaneous,A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,True,True
218,mmlu_miscellaneous,"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",True,True
219,mmlu_miscellaneous,Who was the mother of the Greek god Zeus?,True,True
220,mmlu_miscellaneous,Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,True,False
221,mmlu_miscellaneous,Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,True,True
222,mmlu_miscellaneous,What organelle is primarily responsible for photosynthesis?,True,True
223,mmlu_miscellaneous,In what city is TV's 'The Mary Tyler Moore Show' set?,True,False
224,mmlu_miscellaneous,What Greek poet wrote 'The Iliad' and 'The Odyssey'?,True,True
225,mmlu_miscellaneous,What is Delta Burke's character's job on the sitcom 'Designing Women'?,True,True
226,mmlu_miscellaneous,Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,False,True
227,mmlu_miscellaneous,On average what length of time passes between high tides?,True,False
228,mmlu_miscellaneous,An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,True,False
229,mmlu_miscellaneous,The legal basis for the escalation of United States involvement in the Vietnam War was the,True,True
230,mmlu_miscellaneous,What professional sports team plays its home games in the Alamodome?,True,True
231,mmlu_miscellaneous,What is the name of Howard Stern's female on-air sidekick?,True,True
232,mmlu_miscellaneous,In what decade did Israel become an independent state?,True,True
233,mmlu_miscellaneous,In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,True,True
234,mmlu_miscellaneous,Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,True,True
235,mmlu_miscellaneous,In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,True,True
236,mmlu_miscellaneous,What would be the most likely thing one would do with the compound MgSO4 7H2O?,True,False
237,mmlu_miscellaneous,Who originally proposed the idea of daylight-saving time?,True,True
238,mmlu_miscellaneous,If you ask for 'gai' at a Thai restaurant what will you get?,False,False
239,mmlu_miscellaneous,On a set of jumper cables what color designates the negative connector?,True,False
240,mmlu_miscellaneous,Which of these is a commonly-known investment account?,True,True
241,mmlu_miscellaneous,If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,False,True
242,mmlu_miscellaneous,Which of these people was not alive in the 20th century?,False,False
243,mmlu_miscellaneous,What color is cartoon character Marge Simpson's hair?,False,False
244,mmlu_miscellaneous,Which of these is not a fabric?,True,True
245,mmlu_miscellaneous,How is 4:00 pm expressed in military time?,True,False
246,mmlu_miscellaneous,Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,True,True
247,mmlu_miscellaneous,Which of the following activities is likely to have the greatest impact on biodiversity?,True,True
248,mmlu_miscellaneous,Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,True,True
249,mmlu_miscellaneous,Which of the following structures is most susceptible to damage by acid precipitation?,True,False
250,mmlu_miscellaneous,Who is an archenemy of the cartoon superhero Underdog?,True,False
251,mmlu_miscellaneous,Mohair is made from the fleece of what animal?,False,False
252,mmlu_miscellaneous,"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",True,False
253,mmlu_miscellaneous,The Strauss family of composers popularized what dance?,True,False
254,mmlu_miscellaneous,What was Ludwig Van Beethoven's final symphony?,True,True
255,mmlu_miscellaneous,A portrait that comically exaggerates a person's physical traits is called a what?,True,True
256,mmlu_miscellaneous,The government establishes a price floor in a market for a good in order to,False,False
257,mmlu_miscellaneous,A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,True,True
258,mmlu_miscellaneous,"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",True,True
259,mmlu_miscellaneous,Which of these is not one of the 3 methods of heat transfer?,True,False
260,mmlu_miscellaneous,Which of these is not an ingredient in Yorkshire pudding?,True,True
261,mmlu_miscellaneous,"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",True,False
262,mmlu_miscellaneous,Where was the chicken First domesticated?,False,True
263,mmlu_miscellaneous,Which of the following is not in Nevada?,True,False
264,mmlu_miscellaneous,What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,False,False
265,mmlu_miscellaneous,Phoebe Dione and Helene are moons of what planet?,False,False
266,mmlu_miscellaneous,Which of these companies is not an online stock brokerage?,True,False
267,mmlu_miscellaneous,Which of these is not the name of one of rock musician Frank Zappa's children?,True,False
268,mmlu_miscellaneous,How much does Peanuts character Lucy charge for her psychiatric advice?,True,False
269,mmlu_miscellaneous,Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,False,False
270,mmlu_miscellaneous,What children's storybook character believes that the sky is falling?,True,True
271,mmlu_miscellaneous,Pop icon Tiny Tim was famous for playing what musical instrument?,True,True
272,mmlu_miscellaneous,Which of the following is the highest level taxonomic rank?,True,False
273,mmlu_miscellaneous,When daylight-saving time arrives in the spring how do most Americans turn their clocks?,True,False
274,mmlu_miscellaneous,Which of these fashion designers was born in the United States?,True,False
275,mmlu_miscellaneous,Who was on the $500 bill?,False,False
276,mmlu_miscellaneous,For a man and woman on a date 'dutch treat' means what?,True,True
277,mmlu_miscellaneous,What city's residents are known as 'Knickerbockers'?,True,False
278,mmlu_miscellaneous,Which of these college football programs has produced the most Heisman Trophy winners?,True,True
279,mmlu_miscellaneous,What does a pH level measure?,True,True
280,mmlu_miscellaneous,If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,True,True
281,mmlu_miscellaneous,"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",False,False
282,mmlu_miscellaneous,Which of these holidays is not attached to a specific date?,True,False
283,mmlu_miscellaneous,Where is the Louvre museum?,True,True
284,mmlu_miscellaneous,Which of the following guidance systems is principally a materials-handling device?,True,True
285,mmlu_miscellaneous,"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",True,False
286,mmlu_miscellaneous,A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,True,False
287,mmlu_miscellaneous,Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,False,False
288,mmlu_miscellaneous,In the phrase 'Y2K' what does 'K' stand for?,True,False
289,mmlu_miscellaneous,What is the approximate speed of light?,True,True
290,mmlu_miscellaneous,Which of these people was buried in the Valley of the Kings?,True,True
291,mmlu_miscellaneous,After Prince Charles who is next in line to be the king of England?,True,True
292,mmlu_miscellaneous,The disco band ABBA comes from what country?,True,True
293,mmlu_miscellaneous,When it's noon in New York during daylight-saving time what time is it in Honolulu?,True,False
294,mmlu_miscellaneous,"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",True,True
295,mmlu_miscellaneous,What is the world’s most venomous fish?,True,True
296,mmlu_miscellaneous,What force causes an ice cream cone to fly off of a spinning merry-go-round?,True,True
297,mmlu_miscellaneous,Which of these words is spelled correctly?,True,True
298,mmlu_miscellaneous,The term 'chili con carne' refers to chili with what?,False,True
