id,domain,prompt,Gemma-2-27b-it,Llama-3.2-1B-Instruct
66,mmlu_jurisprudence,Which of the following best describes Lon Fuller's objective in his hypothetical case of the Speluncean Explorers?,True,False
67,mmlu_jurisprudence,Which of the following arguments against the 'fair play' argument in support of a duty to obey the law is the most persuasive?,True,False
68,mmlu_jurisprudence,"What is the main reason why many Critical Race Theorists are hostile to concepts such as 'justice', 'neutrality', and 'truth'?",True,False
69,mmlu_jurisprudence,On what grounds does John Finnis reject Hume's conception of practical reason?,False,True
70,mmlu_jurisprudence,The distinction between general and particular jurisprudence was recognized by,False,True
71,mmlu_jurisprudence,Lex iniusta non est lex' has which of the following meanings?,True,True
72,mmlu_jurisprudence,In which of the following the idea of ‘natural law’ first appeared,False,False
73,mmlu_jurisprudence,"Tom and Jerry entered into a contract whereby Tom agreed to sell Jerry $1,000 worth of heroin, an illegal substance. This is an example of a:",True,True
74,mmlu_jurisprudence,Which statement best describes Tom Regan's 'sentimental anthropomorphicism' in support of animals rights?,True,False
75,mmlu_jurisprudence,"Hart dismissed American realism as 'the claim that talk of rules is a myth, cloaking the truth that law consists simply of the decisions of courts and predictions of them.' What is the strongest reason for regarding this remark as unfair?",False,True
76,mmlu_jurisprudence,The following person is the author of the book ‘The Concept of Law’ :,True,True
77,mmlu_jurisprudence,Which description below most accurately captures the distinction between Gemeinschaft and Gesellschaft?,True,True
78,mmlu_jurisprudence,The judicial branch of the United States government has the power to ________ the law.,True,True
79,mmlu_jurisprudence,“Natural law is based on the nature of man and on his inward need of living in society.” Who said it?,False,False
80,mmlu_jurisprudence,‘Law consists of set of principles or body of rules recognized and applied by the State in the administration of justice’. The statement is made by :,False,False
81,mmlu_jurisprudence,Why does the 'capability' approach to justice reject Rawls' theory?,True,True
82,mmlu_jurisprudence,Which of the following apparent correlatives contradicts Hohfeld's scheme of 'jural relations'?,False,False
83,mmlu_jurisprudence,Why is it important to separate the concept of punishment from its justification?,False,False
84,mmlu_jurisprudence,"According to Hobbes, peace is the first law of nature because of which of the following situations?",True,False
85,mmlu_jurisprudence,The United States Supreme Court's decision in Roe v Wade is highly controversial because:,True,True
86,mmlu_jurisprudence,The focus of liberal feminists on equality is denounced by radical feminists as mistaken because:,False,False
87,mmlu_jurisprudence,Who said that “Jurisprudence is the eye of law”,False,False
88,mmlu_jurisprudence,Who amongst the following said that jurisprudence is the philosophy of positive law,False,True
89,mmlu_jurisprudence,Hart’s analysis of law distinguishes between,True,True
90,mmlu_jurisprudence,"Who defined jurisprudence as the knowledge of things divine and human, the science of right and wrong",True,False
91,mmlu_jurisprudence,Which of the factors below contributed significantly to the revival of natural law in the 20th century?,True,True
92,mmlu_jurisprudence,The U.S. Congress is empowered by the Commerce Clause and other provisions of the U.S. Constitution to enact ________ to regulate foreign and interstate commerce.,True,True
93,mmlu_jurisprudence,"Who amongst the following said that “right with me is a child of law…..a natural right is a son that never had a father""",True,True
94,mmlu_jurisprudence,"American realists argued that formalism devalued the authority of the judge to make law, because:",False,False
95,mmlu_jurisprudence,Which of the following most accurately describes Hart's response to Fuller's argument concerning the invalidity of Nazi law?,False,True
96,mmlu_jurisprudence,Which of the following is the strongest argument against ethical relativism's hostility to human rights?,True,False
97,mmlu_jurisprudence,Robert Nozick's proposes the formula r x H as a guide to determine the appropriate punishment. What does it mean?,False,True
98,mmlu_jurisprudence,Who says that “Social Contract is not a historical fact but a hypothetical construction of reason”,True,False
99,mmlu_jurisprudence,The legislative branch of the United States government has the power to ________ the law.,True,True
100,mmlu_jurisprudence,"Leopold Pospisil identifies four elements manifested by law: authority, universality, 'obligatio' - and fourthly?",False,True
101,mmlu_jurisprudence,What is Kant's 'categorical imperative?,False,False
102,mmlu_jurisprudence,"Which of the following statements is correct concerning the ""reasonable person"" standard in tort law?",True,False
103,mmlu_jurisprudence,"What is the purpose of politics, according to Aristotle?",True,True
104,mmlu_jurisprudence,Which of the following statements most accurately explains Ross' comparison of social life to the game of chess?,True,True
105,mmlu_jurisprudence,Which statement below is the least likely to follow logically from Savigny's notion of a Volksgeist?,True,False
106,mmlu_jurisprudence,The ________ School proposes that legal rules are unnecessary and are used as an obstacle by the powerful to maintain the status quo.,True,True
107,mmlu_jurisprudence,Austin has been described as a 'naive empiricist.' Why?,False,False
